fid,area,perimeter,depth
8716,1,4,0.013183594
8717,1,4,0.147949219
8718,2,6,0.008789063
8719,1,4,0.046386719
8720,6,12,0.189941406
8721,1,4,0.0234375
8722,1,4,0.002441406
8723,1,4,0.049316406
8724,1,4,0.00390625
8725,8,14,0.313964844
8726,1,4,0.046386719
8727,2,6,0.026855469
8728,4,10,0.482910156
8729,8,12,0.714355469
8730,420,132,3.217285156
8731,1,4,0.018066406
8732,1,4,0.123535156
8733,1,4,0.03125
8734,1,4,0.112304688
8735,2,6,0.05859375
8736,1,4,0.000488281
8737,1,4,0.004882813
8738,9,16,0.450195313
8739,2,6,0.106445313
8740,1,4,0.024414063
8741,2,6,0.275878906
8742,1,4,0.037597656
8743,1,4,0.084472656
8744,1,4,0.025390625
8745,3,8,0.039550781
8746,7,16,0.399902344
8747,1,4,0.001953125
8748,2,6,0.100585938
8749,1,4,0.013183594
8750,1,4,0.018554688
8751,1,4,0.006347656
8752,1,4,0.001953125
8753,1,4,0.109375
8754,1,4,0.033203125
8755,1,4,0.005859375
8756,3,8,0.035644531
8757,4,10,0.199707031
8758,11,22,0.181152344
8759,9,14,0.325683594
8760,2,6,0.095214844
8761,1,4,0.188964844
8762,3,8,0.366210938
8763,1,4,0.080078125
8764,2,6,0.055175781
8765,3,8,0.130371094
8766,1,4,0.239257813
8767,1,4,0.001464844
8768,1,4,0.016601563
8769,1,4,0.131835938
8770,1,4,0.070800781
8771,5,10,0.082519531
8772,4,10,0.6015625
8773,2,6,0.030273438
8774,2,6,0.098144531
8775,2,6,0.021484375
8776,1,4,0.034667969
8777,1,4,0.052246094
8778,1,4,0.0390625
8779,4,10,0.274414063
8780,18,28,0.274414063
8781,2,6,0.162597656
8782,7,14,0.203613281
8783,1,4,0.0078125
8784,3,8,0.120117188
8785,3,8,0.122070313
8786,1,4,0.057617188
8787,1,4,0.014160156
8788,3,8,0.036132813
8789,1,4,0.104003906
8790,2,6,0.029785156
8791,6,12,0.147460938
8792,3,8,0.405761719
8793,1,4,0.053222656
8794,2,6,0.203613281
8795,1,4,0.046386719
8796,1,4,0.091308594
8797,1,4,0.024902344
8798,4,10,0.124023438
8799,1,4,0.041503906
8800,1,4,0.134277344
8801,1,4,0.064453125
8802,1,4,0.136230469
8803,1,4,0.001464844
8804,1,4,0.023925781
8805,1,4,0.033691406
8806,2,6,0.23828125
8807,4,10,0.284179688
8808,1,4,0.025390625
8809,1,4,0.044433594
8810,1,4,0.023925781
8811,1,4,0.237792969
8812,2,6,0.058105469
8813,1,4,0.0234375
8814,1,4,0.00390625
8815,1,4,0.022460938
8816,1,4,0.022460938
8817,2,6,0.045898438
8818,1,4,0.017578125
8819,1,4,0.053222656
8820,1,4,0.005371094
8821,1,4,0.330566406
8822,1,4,0.010253906
8823,1,4,0.061035156
8824,3,8,0.009277344
8825,1,4,0.032226563
8826,2,6,0.024902344
8827,4,10,0.043945313
8828,4,10,0.399902344
8829,1,4,0.059082031
8830,1,4,0.051757813
8831,1,4,0.026367188
8832,1,4,0.000488281
8833,1,4,0.105957031
8834,1,4,0.021484375
8835,1,4,0.01953125
8836,2,6,0.052246094
8837,15,24,0.770507813
8838,6,14,0.125488281
8839,6,14,0.071777344
8840,1,4,0.049316406
8841,11,22,0.157226563
8842,1,4,0.047363281
8843,15,24,0.130859375
8844,6,12,0.085449219
8845,1,4,0.022460938
8846,1,4,0.147949219
8847,2,6,0.0703125
8848,6,14,0.315429688
8849,1,4,0.099121094
8850,1,4,0.032714844
8851,1,4,0.086425781
8852,1,4,0.130859375
8853,1,4,0.062011719
8854,1,4,0.008300781
8855,1,4,0.028808594
8856,1,4,0.009277344
8857,1,4,0.172363281
8858,1,4,0.098632813
8859,1,4,0.056640625
8860,1,4,0.010253906
8861,1,4,0.007324219
8862,1,4,0.028808594
8863,3,8,0.323242188
8864,3,8,0.254882813
8865,1,4,0.016113281
8866,2,6,0.088867188
8867,1,4,0.059570313
8868,1,4,0.114746094
8869,8,16,0.317382813
8870,1,4,0.004394531
8871,1,4,0.114746094
8872,1,4,0.047363281
8873,1,4,0.020507813
8874,4,10,0.047363281
8875,1,4,0.025390625
8876,1,4,0.025390625
8877,1,4,0.319335938
8878,1,4,0.033203125
8879,1,4,0.045410156
8880,1,4,0.096191406
8881,1,4,0.006835938
8882,1,4,0.010253906
8883,1,4,0.030273438
8884,1,4,0.094238281
8885,1,4,0.001953125
8886,1,4,0.154785156
8887,1,4,0.362792969
8888,1,4,0.051757813
8889,1,4,0.098144531
8890,1,4,0.0234375
8891,2,6,0.010742188
8892,10,16,0.444824219
8893,1,4,0.066894531
8894,2,6,0.090820313
8895,7,14,0.294433594
8896,2,6,0.011230469
8897,4,10,0.025390625
8898,1,4,0.025390625
8899,1,4,0.025878906
8900,1,4,0.017089844
8901,1,4,0.022949219
8902,1,4,0.16796875
8903,1,4,0.010253906
8904,1,4,0.021484375
8905,1,4,0.014648438
8906,1,4,0.118164063
8907,1,4,0.063964844
8908,1,4,0.029785156
8909,1,4,0.009277344
8910,38,38,0.976074219
8911,1,4,0.002441406
8912,1,4,0.038085938
8913,5,10,0.217773438
8914,1,4,0.054199219
8915,2,6,0.004394531
8916,2,6,0.022949219
8917,1,4,0.083007813
8918,11,16,0.381835938
8919,1,4,0.098632813
8920,1,4,0.004394531
8921,1,4,0.000976563
8922,1,4,0.137207031
8923,38,46,1.050292969
8924,4,10,0.291503906
8925,3,8,0.022949219
8926,3,8,0.104003906
8927,1,4,0.035644531
8928,1,4,0.001953125
8929,1,4,0.047851563
8930,2,6,0.079101563
8931,1,4,0.041992188
8932,1,4,0.016113281
8933,2,6,0.021972656
8934,1,4,0.008789063
8935,1,4,0.022460938
8936,1,4,0.014160156
8937,1,4,0.022460938
8938,9,18,0.159667969
8939,1,4,0.011230469
8940,1,4,0.375
8941,1,4,0.044921875
8942,2,6,0.032714844
8943,1,4,0.0234375
8944,1,4,0.026367188
8945,1,4,0.059570313
8946,1,4,0.004394531
8947,1,4,0.030273438
8948,1,4,0.005859375
8949,1,4,0.103027344
8950,1,4,0.043457031
8951,2,6,0.174804688
8952,10,18,0.67578125
8953,1,4,0.012695313
8954,1,4,0.140625
8955,2,6,0.083007813
8956,1,4,0.016113281
8957,15,24,0.260253906
8958,1,4,0.027832031
8959,1,4,0.023925781
8960,1,4,0.235351563
8961,1,4,0.205566406
8962,1,4,0.016113281
8963,1,4,0.041503906
8964,28,30,0.633300781
8965,1,4,0.162597656
8966,2,6,0.020507813
8967,3,8,0.163085938
8968,1,4,0.013183594
8969,2,6,0.166503906
8970,1,4,0.022460938
8971,4,10,0.062988281
8972,2,6,0.095214844
8973,1,4,0.033691406
8974,1,4,0.017578125
8975,19,30,0.460449219
8976,1,4,0.00390625
8977,1,4,0.069824219
8978,1,4,0.002929688
8979,2,6,0.038085938
8980,1,4,0.016113281
8981,5,12,0.041015625
8982,1,4,0.044921875
8983,39,42,0.312988281
8984,1,4,0.085449219
8985,2,6,0.244628906
8986,1,4,0.017089844
8987,7,14,0.209960938
8988,1,4,0.039550781
8989,1,4,0.029785156
8990,2,6,0.012695313
8991,1,4,0.020019531
8992,1,4,0.055175781
8993,1,4,0.029296875
8994,1,4,0.048339844
8995,1,4,0.004882813
8996,1,4,0.012207031
8997,5,12,0.149414063
8998,2,6,0.011230469
8999,2,6,0.049316406
9000,2,6,0.043457031
9001,6,12,0.075195313
9002,1,4,0.017578125
9003,1,4,0.034667969
9004,1,4,0.004882813
9005,32,36,0.404296875
9006,3,8,0.064941406
9007,1,4,0.034667969
9008,1,4,0.022460938
9009,2,6,0.175292969
9010,1,4,0.030273438
9011,1,4,0.046386719
9012,1,4,0.030761719
9013,1,4,0.001953125
9014,1,4,0.013183594
9015,1,4,0.010253906
9016,1,4,0.123535156
9017,1,4,0.006347656
9018,2,6,0.115234375
9019,1,4,0.320800781
9020,1,4,0.054199219
9021,1,4,0.092773438
9022,1,4,0.088867188
9023,1,4,0.062988281
9024,1,4,0.069824219
9025,7,16,0.037597656
9026,1,4,0.001953125
9027,1,4,0.000976563
9028,4,10,0.05859375
9029,1,4,0.035644531
9030,1,4,0.021484375
9031,1,4,0.014648438
9032,1,4,0.015136719
9033,1,4,0.036132813
9034,1,4,0.075683594
9035,1,4,0.004882813
9036,1,4,0.015136719
9037,1,4,0.028808594
9038,5,12,0.312011719
9039,1,4,0.025390625
9040,1,4,0.016113281
9041,1,4,0.004394531
9042,23,28,0.34375
9043,1,4,0.000488281
9044,1,4,0.037109375
9045,1,4,0.162597656
9046,1,4,0.026367188
9047,1,4,0.006835938
9048,7,16,0.073730469
9049,1,4,0.095214844
9050,1,4,0.026367188
9051,1,4,0.020507813
9052,1,4,0.125976563
9053,1,4,0.017578125
9054,80,54,1.682617188
9055,2,6,0.281738281
9056,3,8,0.208984375
9057,170,104,1.586914063
9058,3,8,0.28125
9059,86,54,2.36328125
9060,1,4,0.026855469
9061,1,4,0.020507813
9062,1,4,0.012207031
9063,1,4,0.030273438
9064,6,10,0.267578125
9065,1,4,0.010253906
9066,2,6,0.057128906
9067,1,4,0.032714844
9068,1,4,0.057128906
9069,2,6,0.112304688
9070,1,4,0.060058594
9071,2,6,0.095214844
9072,1,4,0.041015625
9073,5,12,0.025878906
9074,1,4,0.011230469
9075,4,10,0.314453125
9076,2,6,0.233398438
9077,1,4,0.1171875
9078,15,28,0.316894531
9079,3,8,0.05859375
9080,1,4,0.01171875
9081,1,4,0.034179688
9082,1,4,0.014648438
9083,1,4,0.022460938
9084,1,4,0.019042969
9085,1,4,0.044433594
9086,4,10,0.126953125
9087,2,6,0.134277344
9088,1,4,0.020996094
9089,1,4,0.075683594
9090,1,4,0.059570313
9091,3,8,0.32421875
9092,10,22,0.326660156
9093,1,4,0.219726563
9094,1,4,0.0078125
9095,4,10,0.333496094
9096,1,4,0.252441406
9097,1,4,0.044921875
9098,1,4,0.025390625
9099,123,100,0.389160156
9100,1,4,0.003417969
9101,1,4,0.004882813
9102,1,4,0.033203125
9103,1,4,0.074707031
9104,1,4,0.036132813
9105,2,6,0.11328125
9106,1,4,0.022949219
9107,1,4,0.015136719
9108,2,6,0.02734375
9109,2,6,0.015136719
9110,1,4,0.054199219
9111,1,4,0.004882813
9112,1,4,0.012695313
9113,1,4,0.017578125
9114,1,4,0.161132813
9115,5,12,0.540039063
9116,15,26,0.451171875
9117,35,30,1.637207031
9118,1,4,0.072265625
9119,55,48,0.684570313
9120,1,4,0.049316406
9121,1,4,0.014160156
9122,1,4,0.006347656
9123,1,4,0.008789063
9124,5,10,0.229003906
9125,5,12,0.105957031
9126,204,88,2.481933594
9127,41,52,0.607910156
9128,2,6,0.053710938
9129,1,4,0.046386719
9130,2,6,0.368652344
9131,1,4,0.046386719
9132,1,4,0.006347656
9133,1,4,0.000488281
9134,1,4,0.020996094
9135,5,12,0.099609375
9136,1,4,0.079101563
9137,2,6,0.019042969
9138,1,4,0.014648438
9139,1,4,0.013671875
9140,4,10,0.6484375
9141,1,4,0.058105469
9142,1,4,0.001953125
9143,1,4,0.23828125
9144,1,4,0.120117188
9145,1,4,0.071289063
9146,1,4,0.001464844
9147,2,6,0.073730469
9148,6,12,0.215820313
9149,5,12,0.238769531
9150,1,4,0.188964844
9151,5,12,0.063964844
9152,1,4,0.088378906
9153,3,8,0.04296875
9154,1,4,0.140136719
9155,1,4,0.057128906
9156,1,4,0.174316406
9157,5,12,0.655273438
9158,7,12,0.354980469
9159,1,4,0.010253906
9160,2,6,0.033691406
9161,1,4,0.045410156
9162,1,4,0.10546875
9163,1,4,0.124511719
9164,6,12,0.708984375
9165,1,4,0.025878906
9166,1,4,0.03125
9167,15,24,0.40625
9168,7,14,0.054199219
9169,1,4,0.076660156
9170,6,12,0.031738281
9171,1,4,0.030273438
9172,1,4,0.037597656
9173,5,12,0.069824219
9174,1,4,0.113769531
9175,21,34,1.486328125
9176,3,8,0.235839844
9177,35,46,0.313964844
9178,67,40,1.813476563
9179,1,4,0.014648438
9180,2,6,0.048828125
9181,2,6,0.022949219
9182,1,4,0.00390625
9183,3,8,0.122558594
9184,3,8,0.123046875
9185,1,4,0.011230469
9186,1,4,0.014160156
9187,2,6,0.01953125
9188,2,6,0.117675781
9189,4,8,0.198242188
9190,4,10,0.1640625
9191,1,4,0.060546875
9192,3,8,0.045898438
9193,1,4,0.050292969
9194,1,4,0.010742188
9195,1,4,0.047363281
9196,1,4,0.05859375
9197,1,4,0.006347656
9198,1,4,0.004882813
9199,1,4,0.008789063
9200,3,8,0.134765625
9201,1,4,0.036132813
9202,3,8,0.035644531
9203,1,4,0.200683594
9204,1,4,0.126464844
9205,1,4,0.008300781
9206,10,18,0.093261719
9207,5,12,0.997558594
9208,1,4,0.117675781
9209,1,4,0.012207031
9210,1,4,0.004394531
9211,1,4,0.029785156
9212,1,4,0.008300781
9213,1,4,0.004882813
9214,1,4,0.046386719
9215,1,4,0.061523438
9216,1,4,0.001464844
9217,1,4,0.0078125
9218,1,4,0.037109375
9219,1,4,0.020019531
9220,1,4,0.014160156
9221,1,4,0.013671875
9222,1,4,0.008789063
9223,2,6,0.008300781
9224,3,8,0.107421875
9225,1,4,0.249023438
9226,4,10,0.211425781
9227,2,6,0.051757813
9228,1,4,0.185058594
9229,1,4,0.291015625
9230,1,4,0.030273438
9231,2,6,0.701660156
9232,1,4,0.106933594
9233,2,6,0.091308594
9234,20,36,0.267089844
9235,69,42,0.263671875
9236,4,10,0.144042969
9237,1,4,0.002929688
9238,3,8,0.1484375
9239,4,10,0.067871094
9240,2,6,0.032714844
9241,5,12,0.387207031
9242,1,4,0.017578125
9243,1,4,0.139648438
9244,1,4,0.050292969
9245,1,4,0.005859375
9246,3,8,0.182617188
9247,1,4,0.018554688
9248,4,10,0.116210938
9249,2,6,0.059082031
9250,1,4,0.044433594
9251,2,6,0.076171875
9252,3,8,0.063476563
9253,22,24,0.999023438
9254,5,12,0.069335938
9255,1,4,0.004882813
9256,5,10,0.098632813
9257,5,12,0.03515625
9258,417,112,4.518554688
9259,1,4,0.016113281
9260,1,4,0.051757813
9261,1,4,0.0078125
9262,1,4,0.021972656
9263,1,4,0.01953125
9264,1,4,0.080078125
9265,6,12,0.094238281
9266,4,8,0.022949219
9267,1,4,0.03515625
9268,1,4,0.008789063
9269,2,6,0.123535156
9270,1,4,0.001953125
9271,1,4,0.014160156
9272,1,4,0.013183594
9273,3,8,0.228515625
9274,1,4,0.150878906
9275,1,4,0.022460938
9276,1,4,0.048339844
9277,1,4,0.062011719
9278,2,6,0.0390625
9279,1,4,0.020996094
9280,1,4,0.002441406
9281,2,6,0.0703125
9282,1,4,0.02734375
9283,1,4,0.009277344
9284,3,8,0.302734375
9285,2,6,0.04296875
9286,1,4,0.016601563
9287,1,4,0.031738281
9288,1,4,0.064941406
9289,1,4,0.1640625
9290,10,20,0.244628906
9291,16,22,0.368164063
9292,1,4,0.002929688
9293,1,4,0.000976563
9294,3,8,0.092773438
9295,8,14,0.455566406
9296,4,10,0.052246094
9297,17,20,0.165039063
9298,1,4,0.170410156
9299,1,4,0.146484375
9300,1,4,0.110351563
9301,1,4,0.125
9302,1,4,0.034667969
9303,1,4,0.079101563
9304,2,6,0.065917969
9305,1,4,0.119140625
9306,1,4,0.018066406
9307,1,4,0.000976563
9308,4,10,0.294921875
9309,2,6,0.028808594
9310,1,4,0.024902344
9311,1,4,0.129882813
9312,2,6,0.190429688
9313,1,4,0.102539063
9314,2,6,0.157226563
9315,2,6,0.083496094
9316,5,10,0.548339844
9317,27,30,0.39453125
9318,1,4,0.016601563
9319,1,4,0.046386719
9320,1,4,0.063476563
9321,3,8,0.177246094
9322,6,14,0.10546875
9323,4,8,0.118164063
9324,105,64,2.216796875
9325,1,4,0.253417969
9326,5,10,0.163085938
9327,12,20,0.55078125
9328,1,4,0.01171875
9329,1,4,0.211425781
9330,1,4,0.1875
9331,1,4,0.046875
9332,1,4,0.03125
9333,1,4,0.068359375
9334,1,4,0.015625
9335,1,4,0.006835938
9336,1,4,0.08203125
9337,1,4,0.018554688
9338,2,6,0.323730469
9339,2,6,0.083984375
9340,1,4,0.02734375
9341,7,14,0.210449219
9342,1,4,0.018554688
9343,1,4,0.006835938
9344,1,4,0.028320313
9345,1,4,0.03125
9346,1,4,0.071777344
9347,1,4,0.212890625
9348,1,4,0.006835938
9349,1,4,0.006835938
9350,1,4,0.133300781
9351,1,4,0.056152344
9352,2,6,0.371582031
9353,1,4,0.01171875
9354,1,4,0.00390625
9355,1,4,0.062988281
9356,1,4,0.01171875
9357,1,4,0.006347656
9358,1,4,0.030761719
9359,2,6,0.259277344
9360,1,4,0.001464844
9361,2,6,0.217773438
9362,2,6,0.025390625
9363,1,4,0.020507813
9364,1,4,0.094726563
9365,1,4,0.001953125
9366,1,4,0.006835938
9367,1,4,0.062988281
9368,1,4,0.154785156
9369,1,4,0.022460938
9370,1,4,0.044921875
9371,3,8,0.183105469
9372,1,4,0.006835938
9373,1,4,0.041015625
9374,1,4,0.026367188
9375,1,4,0.237304688
9376,1,4,0.005859375
9377,1,4,0.00390625
9378,1,4,0.006835938
9379,3,8,0.072265625
9380,2,6,0.138671875
9381,1,4,0.011230469
9382,1,4,0.016113281
9383,1,4,0.062011719
9384,1,4,0.076171875
9385,1,4,0.033203125
9386,1,4,0.016113281
9387,1,4,0.009765625
9388,1,4,0.017089844
9389,1,4,0.3125
9390,1,4,0.0078125
9391,1,4,0.056640625
9392,1,4,0.069824219
9393,1,4,0.004882813
9394,1,4,0.016601563
9395,1,4,0.039550781
9396,4,10,0.596191406
9397,1,4,0.024902344
9398,3,8,0.086425781
9399,1,4,0.083496094
9400,1,4,0.010253906
9401,1,4,0.026367188
9402,8,14,0.300292969
9403,1,4,0.018066406
9404,1,4,0.002441406
9405,1,4,0.024902344
9406,1,4,0.143554688
9407,1,4,0.029296875
9408,2,6,0.19140625
9409,1,4,0.111328125
9410,1,4,0.017578125
9411,1,4,0.000488281
9412,1,4,0.020996094
9413,39,40,0.381835938
9414,2,6,0.077636719
9415,2,6,0.145996094
9416,6,14,0.293945313
9417,2,6,0.0703125
9418,1,4,0.062011719
9419,1,4,0.026855469
9420,2,6,0.056152344
9421,1,4,0.229492188
9422,18,30,0.586425781
9423,1,4,0.044433594
9424,3,8,0.044433594
9425,1,4,0.005859375
9426,1,4,0.001953125
9427,1,4,0.021484375
9428,1,4,0.015625
9429,1,4,0.119140625
9430,1,4,0.076171875
9431,5,12,0.216308594
9432,1,4,0.036621094
9433,1,4,0.018554688
9434,4,10,0.044921875
9435,1,4,0.117675781
9436,1,4,0.006835938
9437,1,4,0.020507813
9438,1,4,0.038574219
9439,1,4,0.073730469
9440,1,4,0.087890625
9441,1,4,0.034667969
9442,1,4,0.044433594
9443,6,10,0.384765625
9444,5,12,0.067871094
9445,3,8,0.0859375
9446,2,6,0.118652344
9447,1,4,0.12109375
9448,18,28,0.334960938
9449,1,4,0.008789063
9450,1,4,0.072753906
9451,1,4,0.104492188
9452,1,4,0.263183594
9453,1,4,0.131347656
9454,1,4,0.038574219
9455,1,4,0.005859375
9456,1,4,0.05078125
9457,2,6,0.054199219
9458,1,4,0.0703125
9459,1,4,0.139160156
9460,1,4,0.040039063
9461,1,4,0.084472656
9462,8,14,0.214355469
9463,1,4,0.021972656
9464,5,12,0.287597656
9465,3,8,0.192871094
9466,3,8,0.344238281
9467,2,6,0.078125
9468,1,4,0.015136719
9469,1,4,0.03515625
9470,2,6,0.053222656
9471,2,6,0.508300781
9472,1,4,0.049804688
9473,2,6,0.009277344
9474,1,4,0.131347656
9475,1,4,0.189941406
9476,1,4,0.12109375
9477,1,4,0.001953125
9478,8,18,0.067382813
9479,1,4,0.005859375
9480,1,4,0.014160156
9481,1,4,0.305175781
9482,1,4,0.202148438
9483,4,10,0.26171875
9484,4,8,0.062988281
9485,3,8,0.15234375
9486,5,12,0.130371094
9487,1,4,0.012207031
9488,1,4,0.147460938
9489,1,4,0.026367188
9490,1,4,0.028808594
9491,1,4,0.038574219
9492,1,4,0.000976563
9493,1,4,0.213378906
9494,1,4,0.037109375
9495,2,6,0.020996094
9496,1,4,0.063964844
9497,1,4,0.055175781
9498,1,4,0.035644531
9499,1,4,0.0546875
9500,1,4,0.079101563
9501,1,4,0.044921875
9502,1,4,0.000976563
9503,1,4,0.047851563
9504,2,6,0.168457031
9505,1,4,0.088867188
9506,1,4,0.126953125
9507,4,10,0.13671875
9508,3,8,0.263671875
9509,1,4,0.103515625
9510,1,4,0.028320313
9511,1,4,0.040039063
9512,1,4,0.034179688
9513,1,4,0.026367188
9514,2,6,0.02734375
9515,1,4,0.015136719
9516,1,4,0.044921875
9517,4,8,0.122558594
9518,2,6,0.017578125
9519,2,6,0.043945313
9520,1,4,0.020019531
9521,8,12,0.215332031
9522,3,8,0.137207031
9523,1,4,0.104492188
9524,1,4,0.002441406
9525,1,4,0.071289063
9526,1,4,0.092773438
9527,1,4,0.032714844
9528,1,4,0.114746094
9529,9,16,0.234863281
9530,1,4,0.059570313
9531,3,8,0.093261719
9532,20,30,0.529296875
9533,27,34,0.637695313
9534,10,16,0.241699219
9535,1,4,0.046875
9536,1,4,0.207519531
9537,1,4,0.036621094
9538,2,6,0.060058594
9539,1,4,0.073242188
9540,1,4,0.016601563
9541,1,4,0.020996094
9542,2,6,0.017578125
9543,3,8,0.076660156
9544,16,24,0.551269531
9545,5,12,0.1875
9546,8,18,0.264160156
9547,64,54,0.936035156
9548,1,4,0.180175781
9549,2,6,0.046386719
9550,71,54,1.172363281
9551,82,56,1.047851563
9552,4,10,0.153320313
9553,3,8,0.070800781
9554,1,4,0.007324219
9555,15,24,0.368164063
9556,1,4,0.105957031
9557,1,4,0.039550781
9558,4,10,0.196289063
9559,1,4,0.015625
9560,2,6,0.114257813
9561,2,6,0.188964844
9562,1,4,0.002441406
9563,4,10,0.085449219
9564,1,4,0.009277344
9565,2,6,0.020996094
9566,1,4,0.097167969
9567,1,4,0.030273438
9568,3,8,0.254882813
9569,2,6,0.130859375
9570,2,6,0.059570313
9571,2,6,0.137695313
9572,40,36,1.035644531
9573,80,68,1.602050781
9574,102,84,1.767089844
9575,145,70,1.762695313
9576,15,24,0.587890625
9577,60,48,0.613769531
9578,1,4,0.0078125
9579,1,4,0.008300781
9580,1,4,0.040527344
9581,2,6,0.1171875
9582,1,4,0.099121094
9583,1,4,0.032714844
9584,1,4,0.002441406
9585,2,6,0.114746094
9586,1,4,0.170898438
9587,1,4,0.056640625
9588,1,4,0.021484375
9589,1,4,0.009765625
9590,1,4,0.026855469
9591,1,4,0.162597656
9592,1,4,0.047363281
9593,1,4,0.019042969
9594,1,4,0.046875
9595,1,4,0.05859375
9596,2,6,0.0234375
9597,2,6,0.026855469
9598,1,4,0.044921875
9599,7,14,0.446777344
9600,2,6,0.062011719
9601,5,10,0.194335938
9602,1,4,0.121582031
9603,4,10,0.111816406
9604,3,8,0.172851563
9605,1,4,0.022460938
9606,1,4,0.004882813
9607,1,4,0.001464844
9608,1,4,0.020019531
9609,1,4,0.076660156
9610,1,4,0.032714844
9611,3,8,0.252929688
9612,2,6,0.157714844
9613,1,4,0.017089844
9614,1,4,0.044921875
9615,10,16,0.330566406
9616,2,6,0.065429688
9617,1,4,0.08984375
9618,1,4,0.006347656
9619,1,4,0.029785156
9620,1,4,0.018066406
9621,1,4,0.001464844
9622,15,20,0.797851563
9623,1,4,0.008789063
9624,1,4,0.077148438
9625,1,4,0.0703125
9626,25,32,0.834960938
9627,1,4,0.021484375
9628,1,4,0.006347656
9629,1,4,0.037109375
9630,1,4,0.003417969
9631,1,4,0.047851563
9632,1,4,0.032714844
9633,1,4,0.087890625
9634,1,4,0.071289063
9635,1,4,0.037109375
9636,9,16,0.33984375
9637,1,4,0.028808594
9638,2,6,0.198242188
9639,2,6,0.04296875
9640,1,4,0.032226563
9641,1,4,0.096679688
9642,1,4,0.093261719
9643,1,4,0.00390625
9644,1,4,0.010253906
9645,2,6,0.106445313
9646,1,4,0.049804688
9647,2,6,0.124023438
9648,1,4,0.032226563
9649,1,4,0.006835938
9650,1,4,0.063476563
9651,1,4,0.038574219
9652,1,4,0.010253906
9653,1,4,0.009277344
9654,1,4,0.104003906
9655,1,4,0.000488281
9656,1,4,0.000976563
9657,3,8,0.249511719
9658,1,4,0.028808594
9659,1,4,0.054199219
9660,1,4,0.025878906
9661,1,4,0.038085938
9662,1,4,0.004394531
9663,2,6,0.1328125
9664,2,6,0.022460938
9665,2,6,0.141601563
9666,1,4,0.068359375
9667,1,4,0.012695313
9668,1,4,0.017578125
9669,1,4,0.144042969
9670,6,14,0.10546875
9671,9,16,0.331542969
9672,1,4,0.270507813
9673,1,4,0.038574219
9674,1,4,0.00390625
9675,4,8,0.266601563
9676,2,6,0.142578125
9677,1,4,0.05078125
9678,2,6,0.137207031
9679,9,14,0.14453125
9680,8,16,0.161621094
9681,1,4,0.098144531
9682,2,6,0.117675781
9683,1,4,0.021484375
9684,1,4,0.016601563
9685,1,4,0.032714844
9686,1,4,0.013671875
9687,1,4,0.003417969
9688,2,6,0.181152344
9689,1,4,0.014648438
9690,1,4,0.03125
9691,2,6,0.044921875
9692,2,6,0.039550781
9693,1,4,0.013183594
9694,1,4,0.023925781
9695,9,16,0.1796875
9696,1,4,0.020507813
9697,1,4,0.000488281
9698,1,4,0.0390625
9699,3,8,0.117675781
9700,1,4,0.135253906
9701,4,10,0.151855469
9702,3,8,0.047851563
9703,3,8,0.111816406
9704,1,4,0.017089844
9705,9,20,0.270507813
9706,5,10,0.240722656
9707,1,4,0.012695313
9708,1,4,0.002441406
9709,1,4,0.038085938
9710,1,4,0.064453125
9711,3,8,0.026855469
9712,1,4,0.014160156
9713,1,4,0.02734375
9714,1,4,0.150390625
9715,2,6,0.069335938
9716,1,4,0.102539063
9717,1,4,0.048828125
9718,1,4,0.126953125
9719,5,12,0.317382813
9720,1,4,0.019042969
9721,16,26,0.990234375
9722,2,6,0.161132813
9723,1,4,0.012207031
9724,1,4,0.130859375
9725,1,4,0.114257813
9726,1,4,0.127929688
9727,5,10,0.218261719
9728,1,4,0.064941406
9729,1,4,0.049804688
9730,7,14,0.238769531
9731,7,12,0.205566406
9732,1,4,0.055664063
9733,11,18,0.282226563
9734,1,4,0.047363281
9735,1,4,0.042480469
9736,1,4,0.022949219
9737,5,12,0.253417969
9738,1,4,0.046875
9739,1,4,0.091308594
9740,4,10,0.115722656
9741,1,4,0.02734375
9742,1,4,0.105957031
9743,1,4,0.196289063
9744,11,22,0.291992188
9745,1,4,0.090820313
9746,40,38,1.333984375
9747,1,4,0.029296875
9748,4,10,0.092285156
9749,1,4,0.002441406
9750,1,4,0.017089844
9751,1,4,0.0078125
9752,3,8,0.037597656
9753,9,20,0.226074219
9754,89,56,0.821777344
9755,9,16,0.395019531
9756,1900,316,4.006835938
9757,52,50,0.910644531
9758,50,42,1.210449219
9759,4,10,0.205566406
9760,3,8,0.235839844
9761,1,4,0.040039063
9762,1,4,0.012695313
9763,1,4,0.062988281
9764,3,8,0.333496094
9765,16,18,0.4609375
9766,2,6,0.336914063
9767,1,4,0.026367188
9768,2,6,0.2109375
9769,2,6,0.137695313
9770,1,4,0.004394531
9771,3,8,0.064941406
9772,1,4,0.0390625
9773,1,4,0.114257813
9774,1,4,0.017578125
9775,5,10,0.154296875
9776,1,4,0.111328125
9777,1,4,0.061523438
